route_id,corridor_id,city_id,route_name,mode,direction,stop_sequence,location_id,is_first_stop,is_last_stop,num_stops
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,6,LH-LOC-0081,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,7,LH-LOC-0067,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,8,LH-LOC-0017,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,9,LH-LOC-0098,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,10,LH-LOC-0065,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,11,LH-LOC-0092,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,12,LH-LOC-0021,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,13,LH-LOC-0051,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,14,LH-LOC-0072,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,15,LH-LOC-0082,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,16,LH-LOC-0088,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,17,LH-LOC-0059,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,18,LH-LOC-0042,False,False,19
LH-RT-M002-OUT,LH-RT-M002,LH,Green Line,metro,outbound,19,LH-LOC-0073,False,True,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,1,LH-LOC-0073,True,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,2,LH-LOC-0042,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,3,LH-LOC-0059,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,4,LH-LOC-0088,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,5,LH-LOC-0082,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,6,LH-LOC-0072,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,7,LH-LOC-0051,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,8,LH-LOC-0021,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,9,LH-LOC-0092,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,10,LH-LOC-0065,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,11,LH-LOC-0098,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,12,LH-LOC-0017,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,13,LH-LOC-0067,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,14,LH-LOC-0081,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,15,LH-LOC-0041,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,16,LH-LOC-0101,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,17,LH-LOC-0086,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,18,LH-LOC-0052,False,False,19
LH-RT-M002-IN,LH-RT-M002,LH,Green Line,metro,inbound,19,LH-LOC-0096,False,True,19
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,1,LH-LOC-0062,True,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,2,LH-LOC-0102,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,3,LH-LOC-0084,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,4,LH-LOC-0056,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,5,LH-LOC-0034,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,6,LH-LOC-0092,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,7,LH-LOC-0032,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,8,LH-LOC-0041,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,9,LH-LOC-0022,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,10,LH-LOC-0072,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,11,LH-LOC-0082,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,12,LH-LOC-0012,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,13,LH-LOC-0068,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,14,LH-LOC-0074,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,15,LH-LOC-0002,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,16,LH-LOC-0042,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,17,LH-LOC-0052,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,18,LH-LOC-0063,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,19,LH-LOC-0004,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,20,LH-LOC-0006,False,False,21
LH-RT-M003-OUT,LH-RT-M003,LH,Red Line,metro,outbound,21,LH-LOC-0016,False,True,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,1,LH-LOC-0016,True,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,2,LH-LOC-0006,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,3,LH-LOC-0004,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,4,LH-LOC-0063,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,5,LH-LOC-0052,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,6,LH-LOC-0042,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,7,LH-LOC-0002,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,8,LH-LOC-0074,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,9,LH-LOC-0068,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,10,LH-LOC-0012,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,11,LH-LOC-0082,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,12,LH-LOC-0072,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,13,LH-LOC-0022,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,14,LH-LOC-0041,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,15,LH-LOC-0032,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,16,LH-LOC-0092,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,17,LH-LOC-0034,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,18,LH-LOC-0056,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,19,LH-LOC-0084,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,20,LH-LOC-0102,False,False,21
LH-RT-M003-IN,LH-RT-M003,LH,Red Line,metro,inbound,21,LH-LOC-0062,False,True,21
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,1,LH-LOC-0023,True,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,2,LH-LOC-0013,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,3,LH-LOC-0089,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,4,LH-LOC-0103,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,5,LH-LOC-0078,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,6,LH-LOC-0037,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,7,LH-LOC-0022,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,8,LH-LOC-0053,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,9,LH-LOC-0033,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,10,LH-LOC-0049,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,11,LH-LOC-0093,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,12,LH-LOC-0003,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,13,LH-LOC-0083,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,14,LH-LOC-0073,False,False,15
LH-RT-M004-OUT,LH-RT-M004,LH,Yellow Line,metro,outbound,15,LH-LOC-0043,False,True,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,1,LH-LOC-0043,True,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,2,LH-LOC-0073,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,3,LH-LOC-0083,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,4,LH-LOC-0003,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,5,LH-LOC-0093,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,6,LH-LOC-0049,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,7,LH-LOC-0033,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,8,LH-LOC-0053,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,9,LH-LOC-0022,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,10,LH-LOC-0037,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,11,LH-LOC-0078,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,12,LH-LOC-0103,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,13,LH-LOC-0089,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,14,LH-LOC-0013,False,False,15
LH-RT-M004-IN,LH-RT-M004,LH,Yellow Line,metro,inbound,15,LH-LOC-0023,False,True,15
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,1,LH-LOC-0064,True,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,2,LH-LOC-0094,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,3,LH-LOC-0013,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,4,LH-LOC-0086,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,5,LH-LOC-0055,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,6,LH-LOC-0084,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,7,LH-LOC-0087,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,8,LH-LOC-0019,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,9,LH-LOC-0073,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,10,LH-LOC-0100,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,11,LH-LOC-0047,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,12,LH-LOC-0034,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,13,LH-LOC-0054,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,14,LH-LOC-0031,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,15,LH-LOC-0003,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,16,LH-LOC-0104,False,False,17
LH-RT-M005-OUT,LH-RT-M005,LH,Silver Line,metro,outbound,17,LH-LOC-0004,False,True,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,1,LH-LOC-0004,True,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,2,LH-LOC-0104,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,3,LH-LOC-0003,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,4,LH-LOC-0031,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,5,LH-LOC-0054,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,6,LH-LOC-0034,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,7,LH-LOC-0047,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,8,LH-LOC-0100,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,9,LH-LOC-0073,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,10,LH-LOC-0019,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,11,LH-LOC-0087,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,12,LH-LOC-0084,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,13,LH-LOC-0055,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,14,LH-LOC-0086,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,15,LH-LOC-0013,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,16,LH-LOC-0094,False,False,17
LH-RT-M005-IN,LH-RT-M005,LH,Silver Line,metro,inbound,17,LH-LOC-0064,False,True,17
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,1,LH-LOC-0085,True,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,2,LH-LOC-0064,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,3,LH-LOC-0034,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,4,LH-LOC-0014,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,5,LH-LOC-0044,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,6,LH-LOC-0066,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,7,LH-LOC-0074,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,8,LH-LOC-0058,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,9,LH-LOC-0024,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,10,LH-LOC-0025,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,11,LH-LOC-0035,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,12,LH-LOC-0041,False,False,13
LH-RT-M006-OUT,LH-RT-M006,LH,Violet Line,metro,outbound,13,LH-LOC-0105,False,True,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,1,LH-LOC-0105,True,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,2,LH-LOC-0041,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,3,LH-LOC-0035,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,4,LH-LOC-0025,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,5,LH-LOC-0024,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,6,LH-LOC-0058,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,7,LH-LOC-0074,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,8,LH-LOC-0066,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,9,LH-LOC-0044,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,10,LH-LOC-0014,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,11,LH-LOC-0034,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,12,LH-LOC-0064,False,False,13
LH-RT-M006-IN,LH-RT-M006,LH,Violet Line,metro,inbound,13,LH-LOC-0085,False,True,13
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,1,LH-LOC-0013,True,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,2,LH-LOC-0015,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,3,LH-LOC-0055,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,4,LH-LOC-0043,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,5,LH-LOC-0088,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,6,LH-LOC-0075,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,7,LH-LOC-0026,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,8,LH-LOC-0009,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,9,LH-LOC-0053,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,10,LH-LOC-0005,False,False,11
LH-RT-M007-OUT,LH-RT-M007,LH,Amber Line,metro,outbound,11,LH-LOC-0095,False,True,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,1,LH-LOC-0095,True,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,2,LH-LOC-0005,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,3,LH-LOC-0053,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,4,LH-LOC-0009,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,5,LH-LOC-0026,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,6,LH-LOC-0075,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,7,LH-LOC-0088,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,8,LH-LOC-0043,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,9,LH-LOC-0055,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,10,LH-LOC-0015,False,False,11
LH-RT-M007-IN,LH-RT-M007,LH,Amber Line,metro,inbound,11,LH-LOC-0013,False,True,11
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,1,LH-LOC-0103,True,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,2,LH-LOC-0084,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,3,LH-LOC-0085,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,4,LH-LOC-0045,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,5,LH-LOC-0090,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,6,LH-LOC-0065,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,7,LH-LOC-0056,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,8,LH-LOC-0072,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,9,LH-LOC-0046,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,10,LH-LOC-0076,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,11,LH-LOC-0092,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,12,LH-LOC-0018,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,13,LH-LOC-0024,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,14,LH-LOC-0096,False,False,15
LH-RT-M008-OUT,LH-RT-M008,LH,Teal Line,metro,outbound,15,LH-LOC-0086,False,True,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,1,LH-LOC-0086,True,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,2,LH-LOC-0096,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,3,LH-LOC-0024,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,4,LH-LOC-0018,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,5,LH-LOC-0092,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,6,LH-LOC-0076,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,7,LH-LOC-0046,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,8,LH-LOC-0072,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,9,LH-LOC-0056,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,10,LH-LOC-0065,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,11,LH-LOC-0090,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,12,LH-LOC-0045,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,13,LH-LOC-0085,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,14,LH-LOC-0084,False,False,15
LH-RT-M008-IN,LH-RT-M008,LH,Teal Line,metro,inbound,15,LH-LOC-0103,False,True,15
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,1,LH-LOC-0016,True,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,2,LH-LOC-0017,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,3,LH-LOC-0063,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,4,LH-LOC-0036,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,5,LH-LOC-0061,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,6,LH-LOC-0026,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,7,LH-LOC-0076,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,8,LH-LOC-0066,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,9,LH-LOC-0052,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,10,LH-LOC-0025,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,11,LH-LOC-0006,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,12,LH-LOC-0056,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,13,LH-LOC-0062,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,14,LH-LOC-0037,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,15,LH-LOC-0089,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,16,LH-LOC-0028,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,17,LH-LOC-0077,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,18,LH-LOC-0027,False,False,19
LH-RT-M009-OUT,LH-RT-M009,LH,Copper Line,metro,outbound,19,LH-LOC-0087,False,True,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,1,LH-LOC-0087,True,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,2,LH-LOC-0027,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,3,LH-LOC-0077,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,4,LH-LOC-0028,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,5,LH-LOC-0089,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,6,LH-LOC-0037,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,7,LH-LOC-0062,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,8,LH-LOC-0056,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,9,LH-LOC-0006,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,10,LH-LOC-0025,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,11,LH-LOC-0052,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,12,LH-LOC-0066,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,13,LH-LOC-0076,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,14,LH-LOC-0026,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,15,LH-LOC-0061,False,False,19
LH-RT-M009-IN,LH-RT-M009,LH,Copper Line,metro,inbound,16,LH-LOC-0036,False,False,19
